m2,k2
1.6533134080457927,1.7728891442117376
1.3720634080457927,1.886222477545071
2.3720634080457925,1.546222477545071
0.8720634080457927,1.716222477545071
1.8720634080457927,2.018444699767293
1.1220634080457927,1.6784446997672933
2.1220634080457925,1.8484446997672932
0.6220634080457927,1.9617780331006265
1.6220634080457927,1.6217780331006266
1.4970634080457927,1.7917780331006266
2.4970634080457925,1.9051113664339598
0.9970634080457927,1.56511136643396
1.9970634080457927,1.73511136643396
1.2470634080457927,1.9869632182858117
2.2470634080457925,1.6469632182858118
0.7470634080457927,1.8169632182858118
1.7470634080457927,1.930296551619145
1.3095634080457927,1.5902965516191452
2.3095634080457925,1.7602965516191451
0.8095634080457927,1.8736298849524784
1.8095634080457927,1.5336298849524785
1.0595634080457927,1.7036298849524785
2.0595634080457925,2.0058521071747006
0.5595634080457927,1.6658521071747006
1.5595634080457927,1.8358521071747007
1.4345634080457927,1.9491854405080338
2.4345634080457925,1.609185440508034
0.9345634080457927,1.779185440508034
1.9345634080457927,1.8925187738413674
1.1845634080457927,1.5525187738413673
2.1845634080457925,1.7225187738413672
0.6845634080457927,2.0247409960635894
1.6845634080457927,1.6847409960635895
1.3173759080457927,1.8547409960635894
2.3173759080457925,1.9680743293969227
0.8173759080457927,1.6280743293969229
1.8173759080457927,1.7980743293969228
1.0673759080457927,1.911407662730256
2.0673759080457925,1.5714076627302562
0.5673759080457927,1.7414076627302562
1.5673759080457927,1.974370625693219
1.4423759080457927,1.6343706256932191
2.4423759080457925,1.804370625693219
0.9423759080457927,1.9177039590265523
1.9423759080457927,1.5777039590265525
1.1923759080457927,1.7477039590265524
2.1923759080457925,1.8610372923598857
0.6923759080457927,1.5210372923598858
1.6923759080457927,1.6910372923598858
1.2548759080457927,1.993259514582108
2.2548759080457925,1.653259514582108
0.7548759080457927,1.823259514582108
1.7548759080457927,1.9365928479154413
1.0048759080457927,1.5965928479154414
2.0048759080457925,1.7665928479154414
0.5048759080457927,1.8799261812487746
1.5048759080457927,1.5399261812487748
1.3798759080457927,1.7099261812487747
2.3798759080457925,2.012148403470997
0.8798759080457927,1.672148403470997
1.8798759080457927,1.842148403470997
1.1298759080457927,1.9554817368043302
2.1298759080457925,1.6154817368043304
0.6298759080457927,1.7854817368043303
1.6298759080457927,1.8988150701376636
1.3486259080457927,1.5588150701376637
2.3486259080457925,1.7288150701376637
0.8486259080457927,1.9827656874216142
1.8486259080457927,1.6427656874216143
1.0986259080457927,1.8127656874216143
2.0986259080457925,1.9260990207549475
0.5986259080457927,1.5860990207549477
1.5986259080457927,1.7560990207549474
1.4736259080457927,1.8694323540882807
2.4736259080457925,1.529432354088281
0.9736259080457927,1.6994323540882807
1.9736259080457927,2.001654576310503
1.2236259080457927,1.661654576310503
2.2236259080457925,1.8316545763105032
0.7236259080457927,1.9449879096438363
1.7236259080457927,1.6049879096438364
1.2861259080457927,1.7749879096438363
2.2861259080457925,1.8883212429771699
0.7861259080457927,1.5483212429771698
1.7861259080457927,1.7183212429771697
1.0361259080457927,2.020543465199392
2.0361259080457925,1.680543465199392
0.5361259080457927,1.850543465199392
1.5361259080457927,1.9638767985327252
1.4111259080457927,1.6238767985327254
2.4111259080457925,1.7938767985327253
0.9111259080457927,1.9072101318660586
1.9111259080457927,1.5672101318660587
1.1611259080457927,1.7372101318660587
2.1611259080457925,1.9890619837179104
0.6611259080457927,1.6490619837179106
1.6611259080457927,1.8190619837179105
1.3330009080457927,1.9323953170512438
2.3330009080457925,1.592395317051244
0.8330009080457927,1.7623953170512439
1.8330009080457927,1.8757286503845771
1.0830009080457927,1.5357286503845773
2.0830009080457925,1.7057286503845772
0.5830009080457927,2.0079508726067994
1.5830009080457927,1.6679508726067993
1.4580009080457927,1.8379508726067995
2.4580009080457925,1.9512842059401325
0.9580009080457927,1.6112842059401327
1.9580009080457927,1.7812842059401328
1.2080009080457927,1.894617539273466
2.2080009080457925,1.5546175392734662
0.7080009080457927,1.724617539273466
1.7080009080457927,2.026839761495688
1.2705009080457927,1.6868397614956883
2.2705009080457925,1.8568397614956882
0.7705009080457927,1.9701730948290215
1.7705009080457927,1.6301730948290216
1.0205009080457927,1.8001730948290215
2.0205009080457925,1.9135064281623548
0.5205009080457927,1.573506428162355
1.5205009080457927,1.743506428162355
1.3955009080457927,1.9764693911253177
2.3955009080457925,1.6364693911253179
0.8955009080457927,1.8064693911253178
1.8955009080457927,1.919802724458651
1.1455009080457927,1.5798027244586512
2.1455009080457925,1.7498027244586511
0.6455009080457927,1.8631360577919844
1.6455009080457927,1.5231360577919846
1.3642509080457927,1.6931360577919845
2.3642509080457925,1.9953582800142067
0.8642509080457927,1.6553582800142068
1.8642509080457927,1.8253582800142067
1.1142509080457927,1.93869161334754
2.1142509080457925,1.5986916133475402
0.6142509080457927,1.76869161334754
1.6142509080457927,1.8820249466808734
1.4892509080457927,1.5420249466808735
2.4892509080457925,1.7120249466808735
0.9892509080457927,2.0142471689030956
1.9892509080457927,1.6742471689030958
1.2392509080457927,1.8442471689030957
2.2392509080457925,1.957580502236429
0.7392509080457927,1.6175805022364291
1.7392509080457927,1.787580502236429
1.3017509080457927,1.9009138355697623
2.3017509080457925,1.5609138355697625
0.8017509080457927,1.7309138355697624
1.8017509080457927,1.9841648643763468
1.0517509080457927,1.6441648643763467
2.0517509080457925,1.8141648643763468
0.5517509080457927,1.9274981977096801
1.5517509080457927,1.58749819770968
1.4267509080457927,1.75749819770968
2.4267509080457925,1.8708315310430133
0.9267509080457927,1.5308315310430134
1.9267509080457927,1.7008315310430133
1.1767509080457927,2.0030537532652355
2.1767509080457925,1.6630537532652356
0.6767509080457927,1.8330537532652356
1.6767509080457927,1.9463870865985688
1.3212821580457927,1.606387086598569
2.3212821580457925,1.776387086598569
0.8212821580457927,1.8897204199319022
1.8212821580457927,1.5497204199319023
1.0712821580457927,1.7197204199319023
2.0712821580457925,2.0219426421541242
0.5712821580457927,1.6819426421541246
1.5712821580457927,1.8519426421541245
1.4462821580457927,1.9652759754874576
2.4462821580457925,1.6252759754874577
0.9462821580457927,1.7952759754874579
1.9462821580457927,1.9086093088207912
1.1962821580457927,1.5686093088207913
2.1962821580457925,1.738609308820791
0.6962821580457927,1.990461160672643
1.6962821580457927,1.6504611606726431
1.2587821580457927,1.820461160672643
2.2587821580457925,1.9337944940059764
0.7587821580457927,1.5937944940059763
1.7587821580457927,1.7637944940059762
1.0087821580457927,1.8771278273393097
2.0087821580457925,1.5371278273393099
0.5087821580457927,1.7071278273393098
1.5087821580457927,2.0093500495615317
1.3837821580457927,1.6693500495615319
2.3837821580457925,1.8393500495615318
0.8837821580457927,1.952683382894865
1.8837821580457927,1.6126833828948652
1.1337821580457927,1.7826833828948652
2.1337821580457925,1.8960167162281985
0.6337821580457927,1.5560167162281986
1.6337821580457927,1.7260167162281985
1.3525321580457927,2.0282389384504205
2.3525321580457925,1.6882389384504208
0.8525321580457927,1.8582389384504208
1.8525321580457927,1.971572271783754
1.1025321580457927,1.6315722717837542
2.1025321580457925,1.8015722717837541
0.6025321580457927,1.9149056051170874
1.6025321580457927,1.5749056051170875
1.4775321580457927,1.7449056051170875
2.4775321580457925,1.9778685680800503
0.9775321580457927,1.6378685680800504
1.9775321580457927,1.8078685680800504
1.2275321580457927,1.9212019014133837
2.2275321580457925,1.5812019014133838
0.7275321580457927,1.7512019014133837
1.7275321580457927,1.864535234746717
1.2900321580457927,1.5245352347467171
2.2900321580457925,1.694535234746717
0.7900321580457927,1.9967574569689392
1.7900321580457927,1.6567574569689394
1.0400321580457927,1.8267574569689393
2.0400321580457925,1.9400907903022726
0.5400321580457927,1.6000907903022727
1.5400321580457927,1.7700907903022727
1.4150321580457927,1.883424123635606
2.4150321580457925,1.543424123635606
0.9150321580457927,1.713424123635606
1.9150321580457927,2.015646345857828
1.1650321580457927,1.6756463458578281
2.1650321580457925,1.8456463458578283
0.6650321580457927,1.9589796791911613
1.6650321580457927,1.6189796791911615
1.3369071580457927,1.7889796791911614
2.3369071580457925,1.9023130125244947
0.8369071580457927,1.5623130125244948
1.8369071580457927,1.7323130125244948
1.0869071580457927,1.9799673335121493
2.0869071580457925,1.6399673335121492
0.5869071580457927,1.8099673335121493
1.5869071580457927,1.9233006668454824
1.4619071580457927,1.5833006668454825
2.4619071580457925,1.7533006668454825
0.9619071580457927,1.8666340001788158
1.9619071580457927,1.526634000178816
1.2119071580457927,1.6966340001788158
2.2119071580457925,1.998856222401038
0.7119071580457927,1.6588562224010381
1.7119071580457927,1.828856222401038
1.2744071580457927,1.9421895557343714
2.2744071580457925,1.6021895557343715
0.7744071580457927,1.7721895557343714
1.7744071580457927,1.8855228890677047
1.0244071580457927,1.5455228890677049
2.0244071580457925,1.7155228890677048
0.5244071580457927,2.0177451112899267
1.5244071580457927,1.6777451112899269
1.3994071580457927,1.847745111289927
2.3994071580457925,1.96107844462326
0.8994071580457927,1.6210784446232602
1.8994071580457927,1.7910784446232602
1.1494071580457927,1.9044117779565937
2.1494071580457925,1.5644117779565938
0.6494071580457927,1.7344117779565935
1.6494071580457927,1.9862636298084455
1.3681571580457927,1.6462636298084454
2.3681571580457925,1.8162636298084456
0.8681571580457927,1.9295969631417789
1.8681571580457927,1.5895969631417788
1.1181571580457927,1.7595969631417787
2.1181571580457925,1.8729302964751122
0.6181571580457927,1.5329302964751121
1.6181571580457927,1.702930296475112
1.4931571580457927,2.0051525186973342
2.4931571580457925,1.6651525186973344
0.9931571580457927,1.8351525186973343
1.9931571580457927,1.9484858520306676
1.2431571580457927,1.6084858520306677
2.2431571580457925,1.7784858520306677
0.7431571580457927,1.891819185364001
1.7431571580457927,1.551819185364001
1.3056571580457927,1.721819185364001
2.3056571580457925,2.024041407586223
0.8056571580457927,1.6840414075862233
1.8056571580457927,1.8540414075862233
1.0556571580457927,1.9673747409195566
2.0556571580457925,1.6273747409195567
0.5556571580457927,1.7973747409195566
1.5556571580457927,1.91070807425289
1.4306571580457927,1.57070807425289
2.4306571580457925,1.74070807425289
0.9306571580457927,1.9736710372158528
1.9306571580457927,1.633671037215853
1.1806571580457927,1.8036710372158529
2.1806571580457925,1.9170043705491862
0.6806571580457927,1.5770043705491863
1.6806571580457927,1.7470043705491862
1.3134696580457927,1.8603377038825195
2.3134696580457925,1.5203377038825197
0.8134696580457927,1.6903377038825196
1.8134696580457927,1.9925599261047418
1.0634696580457927,1.652559926104742
2.0634696580457925,1.8225599261047418
0.5634696580457927,1.935893259438075
1.5634696580457927,1.5958932594380753
1.4384696580457927,1.7658932594380752
2.4384696580457925,1.8792265927714085
0.9384696580457927,1.5392265927714086
1.9384696580457927,1.7092265927714085
1.1884696580457927,2.0114488149936305
2.1884696580457925,1.6714488149936306
0.6884696580457927,1.8414488149936306
1.6884696580457927,1.9547821483269638
1.2509696580457927,1.614782148326964
2.2509696580457925,1.784782148326964
0.7509696580457927,1.8981154816602972
1.7509696580457927,1.5581154816602973
1.0009696580457927,1.7281154816602973
2.0009696580457925,1.982066098944248
0.5009696580457927,1.642066098944248
1.5009696580457927,1.812066098944248
1.3759696580457927,1.9253994322775814
2.3759696580457925,1.5853994322775813
0.8759696580457927,1.7553994322775812
1.8759696580457927,1.8687327656109145
1.1259696580457927,1.5287327656109146
2.1259696580457925,1.6987327656109146
0.6259696580457927,2.0009549878331367
1.6259696580457927,1.6609549878331369
1.3447196580457927,1.8309549878331368
2.3447196580457925,1.94428832116647
0.8447196580457927,1.6042883211664702
1.8447196580457927,1.7742883211664702
1.0947196580457927,1.8876216544998035
2.0947196580457925,1.5476216544998036
0.5947196580457927,1.7176216544998035
1.5947196580457927,2.0198438767220255
1.4697196580457927,1.6798438767220256
2.4697196580457925,1.8498438767220258
0.9697196580457927,1.9631772100553588
1.9697196580457927,1.623177210055359
1.2197196580457927,1.7931772100553591
2.2197196580457925,1.9065105433886924
0.7197196580457927,1.5665105433886926
1.7197196580457927,1.7365105433886923
1.2822196580457927,1.9883623952405443
2.2822196580457925,1.6483623952405442
0.7822196580457927,1.8183623952405443
1.7822196580457927,1.9316957285738776
1.0322196580457927,1.5916957285738775
2.0322196580457925,1.7616957285738775
0.5322196580457927,1.875029061907211
1.5322196580457927,1.535029061907211
1.4072196580457927,1.7050290619072108
2.4072196580457925,2.007251284129433
0.9072196580457927,1.6672512841294331
1.9072196580457927,1.837251284129433
1.1572196580457927,1.9505846174627663
2.1572196580457925,1.6105846174627665
0.6572196580457927,1.7805846174627664
1.6572196580457927,1.8939179507960997
1.3290946580457927,1.5539179507960998
2.3290946580457925,1.7239179507960998
0.8290946580457927,2.026140173018322
1.8290946580457927,1.686140173018322
1.0790946580457927,1.856140173018322
2.0790946580457925,1.9694735063516553
0.5790946580457927,1.6294735063516554
1.5790946580457927,1.7994735063516554
1.4540946580457927,1.9128068396849887
2.4540946580457925,1.5728068396849888
0.9540946580457927,1.7428068396849887
1.9540946580457927,1.9757698026479515
1.2040946580457927,1.6357698026479517
2.2040946580457925,1.8057698026479516
0.7040946580457927,1.919103135981285
1.7040946580457927,1.579103135981285
1.2665946580457927,1.749103135981285
2.2665946580457925,1.8624364693146183
0.7665946580457927,1.5224364693146184
1.7665946580457927,1.6924364693146183
1.0165946580457927,1.9946586915368405
2.0165946580457925,1.6546586915368406
0.5165946580457927,1.8246586915368406
1.5165946580457927,1.9379920248701739
1.3915946580457927,1.597992024870174
2.3915946580457925,1.767992024870174
0.8915946580457927,1.8813253582035072
1.8915946580457927,1.5413253582035074
1.1415946580457927,1.7113253582035073
2.1415946580457925,2.0135475804257292
0.6415946580457927,1.6735475804257294
1.6415946580457927,1.8435475804257295
1.3603446580457927,1.9568809137590626
2.3603446580457925,1.6168809137590627
0.8603446580457927,1.7868809137590627
1.8603446580457927,1.900214247092396
1.1103446580457927,1.560214247092396
2.1103446580457925,1.730214247092396
0.6103446580457927,1.985564041331079
1.6103446580457927,1.6455640413310793
1.4853446580457927,1.8155640413310792
2.4853446580457925,1.9288973746644125
0.9853446580457927,1.5888973746644126
1.9853446580457927,1.7588973746644125
1.2353446580457927,1.8722307079977458
2.2353446580457925,1.532230707997746
0.7353446580457927,1.702230707997746
1.7353446580457927,2.004452930219968
1.2978446580457927,1.6644529302199682
2.2978446580457925,1.8344529302199681
0.7978446580457927,1.9477862635533014
1.7978446580457927,1.6077862635533016
1.0478446580457927,1.7777862635533015
2.0478446580457925,1.8911195968866348
0.5478446580457927,1.551119596886635
1.5478446580457927,1.7211195968866349
1.4228446580457927,2.023341819108857
2.4228446580457925,1.683341819108857
0.9228446580457927,1.853341819108857
1.9228446580457927,1.9666751524421902
1.1728446580457927,1.6266751524421903
2.1728446580457925,1.7966751524421904
0.6728446580457927,1.9100084857755237
1.6728446580457927,1.5700084857755237
1.3271415330457927,1.7400084857755236
2.3271415330457925,1.9918603376273754
0.8271415330457927,1.6518603376273755
1.8271415330457927,1.8218603376273754
1.0771415330457927,1.9351936709607087
2.0771415330457925,1.5951936709607089
0.5771415330457927,1.7651936709607088
1.5771415330457927,1.878527004294042
1.4521415330457927,1.5385270042940422
2.4521415330457925,1.7085270042940421
0.9521415330457927,2.010749226516264
1.9521415330457927,1.6707492265162645
1.2021415330457927,1.8407492265162644
2.2021415330457925,1.9540825598495977
0.7021415330457927,1.6140825598495978
1.7021415330457927,1.7840825598495977
1.2646415330457927,1.897415893182931
2.2646415330457925,1.5574158931829312
0.7646415330457927,1.727415893182931
1.7646415330457927,2.0296381154051533
1.0146415330457927,1.6896381154051534
2.0146415330457925,1.8596381154051533
0.5146415330457927,1.9729714487384866
1.5146415330457927,1.6329714487384865
1.3896415330457927,1.8029714487384867
2.3896415330457925,1.91630478207182
0.8896415330457927,1.5763047820718201
1.8896415330457927,1.74630478207182
1.1396415330457927,1.9792677450347829
2.1396415330457925,1.639267745034783
0.6396415330457927,1.809267745034783
1.6396415330457927,1.9226010783681162
1.3583915330457927,1.5826010783681164
2.3583915330457925,1.7526010783681163
0.8583915330457927,1.8659344117014496
1.8583915330457927,1.5259344117014497
1.1083915330457927,1.6959344117014497
2.1083915330457925,1.9981566339236716
0.6083915330457927,1.6581566339236717
1.6083915330457927,1.828156633923672
1.4833915330457927,1.941489967257005
2.4833915330457925,1.601489967257005
0.9833915330457927,1.771489967257005
1.9833915330457927,1.8848233005903385
1.2333915330457927,1.5448233005903385
2.2333915330457925,1.7148233005903384
0.7333915330457927,2.0170455228125608
1.7333915330457927,1.6770455228125607
1.2958915330457927,1.8470455228125608
2.2958915330457925,1.960378856145894
0.7958915330457927,1.620378856145894
1.7958915330457927,1.790378856145894
1.0458915330457927,1.9037121894792273
2.0458915330457925,1.5637121894792274
0.5458915330457927,1.7337121894792273
1.5458915330457927,1.9813665104668816
1.4208915330457927,1.6413665104668818
2.4208915330457925,1.8113665104668817
0.9208915330457927,1.924699843800215
1.9208915330457927,1.5846998438002151
1.1708915330457927,1.754699843800215
2.1708915330457925,1.8680331771335483
0.6708915330457927,1.5280331771335485
1.6708915330457927,1.6980331771335484
1.3427665330457927,2.0002553993557703
2.3427665330457925,1.6602553993557705
0.8427665330457927,1.8302553993557706
1.8427665330457927,1.943588732689104
1.0927665330457927,1.6035887326891038
2.0927665330457925,1.7735887326891038
0.5927665330457927,1.8869220660224373
1.5927665330457927,1.5469220660224374
1.4677665330457927,1.7169220660224371
2.4677665330457925,2.0191442882446595
0.9677665330457927,1.6791442882446594
1.9677665330457927,1.8491442882446596
1.2177665330457927,1.9624776215779927
2.2177665330457925,1.6224776215779928
0.7177665330457927,1.792477621577993
1.7177665330457927,1.9058109549113262
1.2802665330457927,1.5658109549113262
2.2802665330457925,1.735810954911326
0.7802665330457927,1.9876628067631779
1.7802665330457927,1.647662806763178
1.0302665330457927,1.817662806763178
2.0302665330457925,1.9309961400965112
0.5302665330457927,1.5909961400965114
1.5302665330457927,1.7609961400965113
1.4052665330457927,1.8743294734298446
2.4052665330457925,1.5343294734298447
0.9052665330457927,1.7043294734298446
1.9052665330457927,2.0065516956520666
1.1552665330457927,1.666551695652067
2.1552665330457925,1.8365516956520669
0.6552665330457927,1.9498850289854002
1.6552665330457927,1.6098850289854003
1.3740165330457927,1.7798850289854002
2.3740165330457925,1.8932183623187335
0.8740165330457927,1.5532183623187337
1.8740165330457927,1.7232183623187336
1.1240165330457927,2.0254405845409558
2.1240165330457925,1.6854405845409557
0.6240165330457927,1.8554405845409558
1.6240165330457927,1.9687739178742891
1.4990165330457927,1.628773917874289
2.4990165330457925,1.7987739178742892
0.9990165330457927,1.9121072512076225
1.9990165330457927,1.5721072512076224
1.2490165330457927,1.7421072512076223
2.2490165330457925,1.9750702141705854
0.7490165330457927,1.6350702141705855
1.7490165330457927,1.8050702141705854
1.3115165330457927,1.9184035475039187
2.3115165330457925,1.5784035475039189
0.8115165330457927,1.7484035475039188
1.8115165330457927,1.861736880837252
1.0615165330457927,1.5217368808372522
2.0615165330457925,1.6917368808372522
0.5615165330457927,1.993959103059474
1.5615165330457927,1.6539591030594742
1.4365165330457927,1.8239591030594742
2.4365165330457925,1.9372924363928075
0.9365165330457927,1.5972924363928076
1.9365165330457927,1.7672924363928075
1.1865165330457927,1.880625769726141
2.1865165330457925,1.540625769726141
0.6865165330457927,1.7106257697261409
1.6865165330457927,2.0128479919483633
1.3193290330457927,1.6728479919483632
2.3193290330457925,1.8428479919483634
0.8193290330457927,1.9561813252816964
1.8193290330457927,1.6161813252816966
1.0693290330457927,1.7861813252816965
2.0693290330457925,1.8995146586150298
0.5693290330457927,1.55951465861503
1.5693290330457927,1.7295146586150298
1.4443290330457927,1.9834652758989804
2.4443290330457925,1.6434652758989805
0.9443290330457927,1.8134652758989804
1.9443290330457927,1.9267986092323137
1.1943290330457927,1.5867986092323139
2.1943290330457925,1.7567986092323138
0.6943290330457927,1.870131942565647
1.6943290330457927,1.5301319425656472
1.2568290330457927,1.7001319425656471
2.2568290330457925,2.002354164787869
0.7568290330457927,1.6623541647878692
1.7568290330457927,1.8323541647878694
1.0068290330457927,1.9456874981212027
2.0068290330457925,1.6056874981212028
0.5068290330457927,1.7756874981212027
1.5068290330457927,1.889020831454536
1.3818290330457927,1.5490208314545362
2.3818290330457925,1.7190208314545359
0.8818290330457927,2.0212430536767583
1.8818290330457927,1.6812430536767582
1.1318290330457927,1.8512430536767583
2.1318290330457925,1.9645763870100914
0.6318290330457927,1.6245763870100915
1.6318290330457927,1.7945763870100917
1.3505790330457927,1.907909720343425
2.3505790330457925,1.567909720343425
0.8505790330457927,1.7379097203434248
1.8505790330457927,1.9897615721952766
1.1005790330457927,1.6497615721952767
2.1005790330457925,1.8197615721952767
0.6005790330457927,1.93309490552861
1.6005790330457927,1.59309490552861
1.4755790330457927,1.76309490552861
2.4755790330457925,1.8764282388619433
0.9755790330457927,1.5364282388619435
1.9755790330457927,1.7064282388619434
1.2255790330457927,2.008650461084166
2.2255790330457925,1.6686504610841657
0.7255790330457927,1.8386504610841656
1.7255790330457927,1.951983794417499
1.2880790330457927,1.611983794417499
2.2880790330457925,1.781983794417499
0.7880790330457927,1.8953171277508323
1.7880790330457927,1.5553171277508324
1.0380790330457927,1.7253171277508323
2.0380790330457925,2.0275393499730545
0.5380790330457927,1.6875393499730544
1.5380790330457927,1.8575393499730546
1.4130790330457927,1.9708726833063879
2.4130790330457925,1.6308726833063878
0.9130790330457927,1.800872683306388
1.9130790330457927,1.9142060166397212
1.1630790330457927,1.5742060166397214
2.1630790330457925,1.744206016639721
0.6630790330457927,1.9771689796026841
1.6630790330457927,1.6371689796026843
1.3349540330457927,1.8071689796026842
2.3349540330457925,1.9205023129360175
0.8349540330457927,1.5805023129360176
1.8349540330457927,1.7505023129360175
1.0849540330457927,1.8638356462693508
2.0849540330457925,1.523835646269351
0.5849540330457927,1.693835646269351
1.5849540330457927,1.9960578684915729
1.4599540330457927,1.656057868491573
2.4599540330457925,1.8260578684915731
0.9599540330457927,1.9393912018249062
1.9599540330457927,1.5993912018249064
1.2099540330457927,1.7693912018249063
2.2099540330457925,1.8827245351582398
0.7099540330457927,1.5427245351582397
1.7099540330457927,1.7127245351582396
1.2724540330457927,2.014946757380462
2.2724540330457925,1.674946757380462
0.7724540330457927,1.844946757380462
1.7724540330457927,1.9582800907137952
1.0224540330457927,1.6182800907137953
2.0224540330457925,1.7882800907137952
0.5224540330457927,1.9016134240471285
1.5224540330457927,1.5616134240471287
1.3974540330457927,1.7316134240471286
2.3974540330457925,1.985097649012835
0.8974540330457927,1.645097649012835
1.8974540330457927,1.8150976490128352
1.1474540330457927,1.9284309823461683
2.1474540330457925,1.5884309823461684
0.6474540330457927,1.7584309823461683
1.6474540330457927,1.8717643156795016
1.3662040330457927,1.5317643156795018
2.3662040330457925,1.7017643156795017
0.8662040330457927,2.003986537901724
1.8662040330457927,1.663986537901724
1.1162040330457927,1.833986537901724
2.1162040330457925,1.9473198712350572
0.6162040330457927,1.6073198712350574
1.6162040330457927,1.7773198712350573
1.4912040330457927,1.8906532045683906
2.4912040330457925,1.5506532045683907
0.9912040330457927,1.7206532045683907
1.9912040330457927,2.0228754267906126
1.2412040330457927,1.6828754267906127
2.2412040330457925,1.8528754267906127
0.7412040330457927,1.966208760123946
1.7412040330457927,1.626208760123946
1.3037040330457927,1.796208760123946
2.3037040330457925,1.9095420934572795
0.8037040330457927,1.5695420934572797
1.8037040330457927,1.7395420934572794
1.0537040330457927,1.9913939453091314
2.0537040330457925,1.6513939453091313
0.5537040330457927,1.8213939453091315
1.5537040330457927,1.9347272786424645
1.4287040330457927,1.5947272786424647
2.4287040330457925,1.7647272786424646
0.9287040330457927,1.878060611975798
1.9287040330457927,1.538060611975798
1.1787040330457927,1.708060611975798
2.1787040330457925,2.01028283419802
0.6787040330457927,1.6702828341980203
1.6787040330457927,1.8402828341980202
1.3232352830457927,1.9536161675313535
2.3232352830457925,1.6136161675313536
0.8232352830457927,1.7836161675313535
1.8232352830457927,1.8969495008646868
1.0732352830457927,1.556949500864687
2.0732352830457925,1.726949500864687
0.5732352830457927,2.029171723086909
1.5732352830457927,1.689171723086909
1.4482352830457927,1.8591717230869091
2.4482352830457925,1.9725050564202422
0.9482352830457927,1.6325050564202426
1.9482352830457927,1.8025050564202425
1.1982352830457927,1.9158383897535758
2.1982352830457925,1.575838389753576
0.6982352830457927,1.7458383897535756
1.6982352830457927,1.9788013527165387
1.2607352830457927,1.6388013527165388
2.2607352830457925,1.8088013527165387
0.7607352830457927,1.922134686049872
