t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
0.010464030933404252,0.34334734546398166,0.6374718107291156,0.8585914152380643,0.9809603764697588,0.9903308186187192,0.8856117060609034,0.6789958767117924,0.39454038430773714,0.06536544566814606
-0.01745154336407756,0.349836825384629,0.665522738974264,0.8852536679308947,0.9781583503978641,0.9311840732511432,0.750930522830791,0.4627225570529959,0.10705217048105797,-0.2661104588556575
0.0008915873187502911,0.3434773756431464,0.6441158385448084,0.8659958184459293,0.9819496042536929,0.9777794348436046,0.8539959194098421,0.6257555168039712,0.3210047290964707,-0.022941759623381165
-0.009637674026023887,0.3191810822724313,0.6113953441981853,0.834475473154297,0.9635879243121265,0.9843597463076621,0.8944785952530259,0.703950147603624,0.4339842563749325,0.1146338451213873
0.005190721572314054,0.3283370927932983,0.6155776353630102,0.8349961322921103,0.9622122913808501,0.9830907175986303,0.8953115421149536,0.7086281903579257,0.4437836476654487,0.13020563972483207
-0.01175833295789335,0.32056884963321447,0.6146824281172508,0.836762900390677,0.9612736998049262,0.9738975912822851,0.87318298007975,0.6707108276169793,0.38976298106817375,0.06264504269867646
-0.007814831465902634,0.3450740716832787,0.653051732519082,0.8769226443835468,0.9881953452898071,0.9727084513329898,0.8324329387636067,0.5852213030254533,0.26253551862734364,-0.09455704358154778
-0.00200094051464746,0.36788674546892286,0.6864174335088613,0.9093647800134612,1.0057736955059575,0.9622582991843713,0.7848604794491273,0.49821100885249786,0.14210968833359333,-0.23400064992196398
-0.0003638787495576111,0.35839876373625346,0.6690006467668724,0.8897461732998649,0.9910021793845398,0.9591759282781624,0.798539816942898,0.5306578439718863,0.19149083062914607,-0.17343100613866438
0.034376082351770004,0.35386335576976613,0.6389061293809909,0.8587734270951137,0.9897609585577543,1.0177467214935625,0.9397135202699172,0.7640742552058649,0.5097649125985662,0.20420304185017363
0.0008717772708372929,0.30916155612603735,0.5871987391299752,0.8076994294234165,0.9490258085449683,0.9973094639687169,0.9478123018169464,0.8053914978543624,0.5840228609420025,0.305429381480401
0.004148653973822384,0.3370659556402185,0.6328204208676335,0.8583976200594988,0.9886168596442586,1.0089420482933036,0.91710432927382,0.7233553480057574,0.44932288311474955,0.12559658440493987
-0.0015586226668494,0.3625784337634229,0.6775201025650041,0.9007173566517486,1.0020159581108792,0.9677303347738286,0.8024925187295374,0.5286263527939699,0.1831315104517819,-0.18731520792037423
0.012922095728399452,0.38318499316634025,0.7010871305593063,0.9216723493264677,1.0137465714512135,0.9642891127538394,0.7802940040843356,0.48778092983764576,0.12811565200783026,-0.2478397326644772
0.006504876817473229,0.3307882543588895,0.6205982325029454,0.8451261549390836,0.9805032658751206,1.0123381116079977,0.9372464441999294,0.7632109887033007,0.5087328283747474,0.2008646210637809
-0.0085225851948911,0.33977347798629814,0.6453861888712095,0.8708629995160695,0.988571940568445,0.9840878929113661,0.8579603723335338,0.6256461868904526,0.31561521973303125,-0.034138528078053294
0.005181783564724147,0.344159057215011,0.644013117055812,0.8701361725161969,0.9964301299075672,1.0083187155916902,0.904429803128927,0.6967537778656082,0.40925966124080365,0.07512871544522047
-0.0019468124364691896,0.3539087411135256,0.6638603603548283,0.887925533769527,0.997200755711337,0.9775899623151769,0.831622867007796,0.5781286376562604,0.24980700968889638,-0.1109898481786848
0.0014738361622256885,0.33877319285245533,0.635319211621554,0.8552824730758699,0.9720864749289949,0.97161867037749,0.8539355807179135,0.633255966304748,0.3362428809508836,-0.001217823816426714
0.0021969400386349816,0.36949342381254824,0.6869822155463328,0.9116098566215203,1.0129154391213875,0.977161294764293,0.8091959083301582,0.5317964329105501,0.18257996601162851,-0.19109756328194316
-0.002139965994104206,0.33672738490237303,0.6341747315705591,0.8538448672034338,0.9688873504035828,0.9652404542800046,0.8433499416140923,0.6181145789487248,0.3170650494532303,-0.023001142622895862
0.0075160173989763605,0.35924988331488333,0.666848697179143,0.8917154088454105,1.0056340715829655,0.9943103378842579,0.8591650933239825,0.6171561659113031,0.29865048258545146,-0.056386328448487975
-0.00496338760455126,0.3234947321687817,0.6152639655635378,0.8377535875881353,0.966111429970692,0.9859998770108477,0.8951973822471961,0.7038466159707744,0.43332152542092606,0.11383985743425566
0.008683590918284497,0.36099600718775665,0.6675440473589423,0.8885079970115117,0.9951852705166675,0.9737187948892339,0.8268970039701777,0.5737916288389514,0.24728033444604022,-0.11022399511222501
-0.005100900437628017,0.35082890211949364,0.6597736147089545,0.8809504902503962,0.985162717121356,0.9586535915558527,0.8049224936021742,0.5442629457928183,0.2110837338399264,-0.15063328084311658
0.009393981221217228,0.36873798932128776,0.6786490146920567,0.8964942986971064,0.9923060613842449,0.952904004478238,0.7837084526669292,0.5079947092864857,0.16369120060124898,-0.201838129605599
0.006430460334840177,0.3611490815926683,0.6701603528209524,0.8936465551555922,1.0028103222765992,0.9835853317094151,0.8384488240625335,0.5861023976156228,0.25906220954535925,-0.10053090103231359
-0.0008300783088794933,0.3196954087016926,0.6051565938736396,0.8243250801973012,0.9532246465314428,0.9777541574469831,0.8952301752469133,0.7146805181174766,0.45585665023549227,0.14707294469839516
0.017104997958903273,0.34758069351058474,0.6404098863598672,0.8622346166073429,0.9877854758846298,1.0027601998295013,0.9054529262770643,0.7069485204263758,0.42985983021719365,0.10575171886086746
0.011166537143741969,0.3719957628459224,0.6831293976376288,0.9017162290013381,0.9976511518732122,0.9577214264265617,0.7874264167916142,0.5102201852507265,0.1642812564333318,-0.2027455608093419
0.005685222699797492,0.37615512088339903,0.6941543120357446,0.9146436648348562,1.0063946441393985,0.9564122973809622,0.7717757667148344,0.47863564995031016,0.11851021688818426,-0.2575949415035506
-0.014919008881912712,0.3565457330605018,0.6748936335221883,0.8946031851963583,0.9842574698391591,0.931036556276132,0.7425506602558963,0.4457519372048527,0.08308051385359821,-0.293604150935079
0.011181384016591307,0.35536670054180297,0.657414024853941,0.8803442436998913,0.996864409429747,0.9927091667234147,0.8683872345075783,0.6391191244081057,0.332973720756296,-0.012568142676711847
0.0046226704742863955,0.3699310696585937,0.6833524567770394,0.9003696531076824,0.9901583635901007,0.9399653421599221,0.7569198141905162,0.4670208685053474,0.11144464593839082,-0.2593041627015419
0.020252580845363764,0.3876374240002488,0.7027756710939795,0.9208508279077537,1.0108499529952673,0.959974075408439,0.7754583641398429,0.4835431990342254,0.12574246940837772,-0.24706020626662842
-0.00430473837695221,0.33112360270646235,0.6261121981452247,0.8450967788943107,0.9616762343111593,0.9617955697903001,0.8454403980667593,0.6266386737663795,0.3317694620830532,-0.003617361023431882
-0.016682631625509578,0.326003318028829,0.627465468951073,0.8514390864840288,0.9709810078286644,0.9717108006663222,0.8535406737318919,0.6306860377645784,0.3299554463946006,-0.012474369514915361
0.009790555216381098,0.37846764951111145,0.6949617030225247,0.9144757311870493,1.005939429769668,0.956406906586706,0.7728890601109907,0.4813612476817901,0.12308669926614564,-0.25122393437700946
-0.00968944660261408,0.32607788052583336,0.6227547576562165,0.8458016936169879,0.969251286600584,0.9787313813914365,0.8731382935585194,0.6647653017700546,0.37787144899521635,0.04585727453769012
-0.01828354079949504,0.34826870653813735,0.6627188215453654,0.8803705252540054,0.9702865694247359,0.9196861904255316,0.7357617807781518,0.4446565547169711,0.08774852348179334,-0.2842310198899912
0.017358099562477306,0.384605736532785,0.6989203570225047,0.9149984129306109,1.0016956240955353,0.9465159403172735,0.7574126520102293,0.46164204749001536,0.10183484430923449,-0.27014836348466315
0.011195322573136383,0.3817213910108268,0.6983535508135756,0.9150368920981304,1.0002543012450826,0.9416107009470851,0.7476359440423223,0.44654412588497333,0.08212977625514602,-0.2926021604257809
0.011246159236281207,0.3217238980072981,0.6009786277029999,0.8209272625790521,0.9594507990314539,1.0026187000338842,0.9460898113055359,0.7955489269085182,0.5661351013152703,0.2809191994027855
0.007001565852667279,0.35176123894825206,0.6548007551115496,0.8794486090661521,0.9985196499580354,0.9976048186664046,0.8768148210192086,0.6507667310275788,0.34681514531244867,0.0017419407737220161
-0.0028421971478849186,0.3078127103953816,0.5871654872376669,0.8070680600021444,0.9453626616392239,0.9881144867086239,0.9310157866973376,0.7798199262785449,0.5497616642452229,0.2640220726234256
0.005324920623325688,0.3330180577259913,0.6242442203415174,0.8465946215908526,0.9753252388153095,0.9961104252358796,0.9066371239798708,0.716862274100177,0.44790476343818636,0.1296952361512784
0.010147172258550281,0.32073016419236766,0.6000862538140636,0.8201281808825108,0.9587323007050165,1.0019629586508938,0.9454736207256085,0.7949438865301749,0.5655084460729631,0.2802353947493024
0.012688020701071218,0.37685723218090933,0.6908155698217308,0.9112751279328496,1.0078394130437147,0.9671943475656306,0.7949439864010028,0.5148378418109494,0.16549635133985416,-0.2049140257075558
-0.006363821419570453,0.33555298784711934,0.6358566156466019,0.8579984366402107,0.9749425530366425,0.9724562140461245,0.8508420209821851,0.6249010989951533,0.32213171764270176,-0.020617401785464635
-0.01711701323495948,0.3032484979874561,0.5910882948517756,0.8171788976582708,0.9585660304055263,1.000895097069457,0.9398685591100912,0.781682251198758,0.5423963373863687,0.2463047725773704
-0.007650689330106494,0.3526794939058709,0.6630294905016769,0.8803516972442423,0.9745020824665502,0.9324213631981999,0.7599464143412515,0.48100065540280423,0.13427571351501402,-0.2321353619063686
0.0033904898598976505,0.3502361963772938,0.6533414619724393,0.8744819185362173,0.9857697159551876,0.973170437089671,0.8382729671486372,0.5980891206180203,0.2829082946339058,-0.06752230321331054
-0.011289261167869501,0.34553854626406666,0.6569002046205029,0.8831227532173738,0.9953814538910014,0.9793725704595506,0.8371359167084578,0.5867949481777759,0.2602475146366605,-0.10089848793712229
0.01538358191272084,0.3789226614412611,0.6916991117026198,0.9100385222077974,1.0034531595217449,0.9588991093333902,0.7825976580447236,0.4991665860127813,0.14818267395400272,-0.22134458449012875
-0.012617963591090022,0.3062414417693266,0.5908201519681173,0.8105230023345504,0.9417296564039113,0.9703340372165296,0.8932608769821513,0.718796340282158,0.4656971753842275,0.16117416914823252
-0.005834568888901677,0.34994388774923524,0.6597159544271122,0.883424415109096,0.9921411025958644,0.9718076549310294,0.8250534289658873,0.5708554932162401,0.24208466698266784,-0.11874506790977805
-0.0036761880408957255,0.3414050331631596,0.6452954032673562,0.8717208447024571,0.9936539329947967,0.99654004339119,0.8800346733910932,0.658044564518323,0.3570677148045164,0.013030427506073382
0.007900996599025132,0.3225959486102376,0.6055056632604084,0.8280553179334451,0.9677666569306409,1.0105283700969585,0.952021382104784,0.7981550934345699,0.564470511261642,0.27457055601580727
0.016022843318254053,0.3805138558058893,0.694303835900597,0.9137443110741345,1.0083109110158062,0.9648493353926391,0.7894051290274777,0.5063827410982649,0.15515084399115314,-0.21543388494777002
-0.00522749870517935,0.33269787275055535,0.6316915324487039,0.8573070139207404,0.9835516050631617,0.9958809169413981,0.8928745139896174,0.6863995595747753,0.4002436236440793,0.0673741639749206
-0.0026514959231204093,0.33456195057609817,0.632289921451621,0.855670430449513,0.9785470898740496,0.9865318514703404,0.878689752197485,0.6676483922483378,0.3781193261601606,0.0440045023874397
0.0030822348902998843,0.32676677607471,0.6147847166231245,0.8353995367006657,0.9643018248868955,0.987287917278121,0.9018249904824684,0.7173301518725977,0.45413277431266363,0.14123441505814027
-0.000421231257641641,0.37471261931236904,0.6955646640475024,0.9157076653962237,1.0032869676484153,0.9456298603227811,0.751079317267443,0.4477867697306152,0.07963859893740974,-0.30009421598006675
-0.014038385447171066,0.31781901633014836,0.6122789382880086,0.836158275484101,0.9642277488668084,0.9820550284032075,0.8876311327563515,0.6915968242326287,0.4160434862324813,0.09202361402000538
-0.0016938944028673222,0.3417968550116098,0.6434575209135512,0.8665520605750663,0.9839121638127235,0.9812457924047093,0.8588776553537055,0.6317096660324659,0.32740619671558713,-0.016974870961464515
-0.008447436043874823,0.311948426970777,0.5986683500311687,0.82157597987162,0.9572421002493792,0.9914072133023903,0.9204803166847491,0.7519163440811905,0.5034325973520988,0.20114652900052382
0.011114757831753492,0.3344331648763662,0.6226424279165107,0.8444459046979091,0.9757579569230325,1.0023194095785077,0.9212459546697075,0.7413413582096817,0.48214145931726293,0.17179277355691128
0.004516148109579055,0.35886528921527044,0.6682569275379454,0.8934374743782459,1.005837493869431,0.9911964062530219,0.8513717770227779,0.6041036411570194,0.28076376344018644,-0.07762460598816723
-0.020132344109444564,0.29359329835721326,0.5757874411557812,0.7980877086448238,0.9381514553350042,0.981901349365436,0.9249402373563281,0.7729930873730498,0.541331591814077,0.25323926143388426
-0.011605253614038186,0.31797026352438734,0.611203547522687,0.8357598167683209,0.9668772917430184,0.9900976720073277,0.9028604503958653,0.7147852596830191,0.44661111740293713,0.12790953810717712
0.00032752898551779655,0.3498850307003093,0.6550548452532696,0.8770857451835077,0.9877836906606196,0.9730919792845962,0.8348762013667076,0.5906873425987273,0.271533115926954,-0.0820594755078198
0.023296287373975724,0.38255133698315574,0.693860224211534,0.9156756793022177,1.018394221831149,0.9883070398415602,0.8294295672565734,0.5629655842526897,0.22447736173365251,-0.14086047770708576
0.007427112447168228,0.31884388715461653,0.598729410884718,0.8187450024538703,0.9566138694727955,0.9983766552176302,0.9398048370595903,0.7868288684891004,0.5549377149385145,0.26761058098471835
-0.002856259675237231,0.325581753720137,0.6179516642876227,0.8421462628491089,0.9735451537604453,0.9977184948122422,0.9120116403325926,0.7258366666170184,0.4596387652148584,0.14265101174084988
0.011021084627822149,0.3470554593046144,0.6435434629332102,0.865592758638512,0.9870713655855277,0.9936830140269568,0.8846496088564393,0.6728028001147447,0.38307388392874525,0.04955975063563836
-0.003310826113569468,0.3734834318536994,0.6958782815826714,0.9173281914642787,1.0058614851864314,0.9486962302062755,0.7540856203476456,0.45012642669807557,0.08070254587618841,-0.30085070694038496
-0.015339939121454468,0.30261270158755477,0.587723534841094,0.8105430329727111,0.9480558342019698,0.9860580340399406,0.9206243279910236,0.7585134621702511,0.5164701122307434,0.21949530057905836
-0.00397288304027978,0.34387295815238056,0.6487287701176973,0.8729176318909729,0.9887321956222734,0.9818590187167711,0.8531475523998684,0.6185051586221518,0.30693113009297684,-0.043067312440027615
-0.002552167074283847,0.3420513442426494,0.6432510547294517,0.8631099967850039,0.9739363059380645,0.9617710906183327,0.8281465945942352,0.5898932064746751,0.27701962398164,-0.07106682761519938
-0.007194538986677705,0.34280955861613954,0.6473335735967739,0.8668071767601806,0.9727116231155877,0.9512855224298836,0.8053130159063604,0.5537620005003011,0.22931941057252583,-0.1258561737428122
-0.0039136082942982,0.3458035622300781,0.6508209196995908,0.8721520487862989,0.9815070600387832,0.9649085197717915,0.8244780042459506,0.5781649260731463,0.25745229345335713,-0.09666735469706236
-0.00029319418288256563,0.3805485680496826,0.7063854927094406,0.9301570709617845,1.019544054930572,0.9616363149454032,0.7647974448868973,0.45745681135632327,0.08400351056984029,-0.30162473270631396
0.010336207063867234,0.36251594116994706,0.6693828336202385,0.8914541727184015,1.0001573790388043,0.981506266840307,0.8379005622056722,0.5878171447642571,0.2634327390627619,-0.09351607045715594
-0.01170729347926292,0.3137134795187722,0.6035034967291734,0.825933261482776,0.9566486412673196,0.9813374342774848,0.8972964315376049,0.7137273948687992,0.45072954367694457,0.1370988645309318
0.0022723012057812796,0.34548267069020155,0.6475366665020171,0.8722132177580569,0.9925700379742133,0.9941744330733701,0.8768340106044527,0.6546197506526099,0.3541786718720227,0.011538430779797845
-0.009417861603242046,0.3146897924662174,0.6042921447872984,0.8285574133011376,0.9636097633441923,0.9950711880056335,0.9195922262722874,0.745208554924886,0.4904854905311842,0.1825414799677648
-0.014644201286624907,0.3010815055688477,0.5843042691937971,0.8058672195335856,0.942961165443769,0.9814727273533671,0.9174372641727035,0.7574470203066789,0.5179724753548386,0.22366676135779875
-0.004996785789062618,0.3595103931694728,0.6711384145721631,0.8846793149170227,0.9691546565606128,0.9123095782595465,0.7223906112902306,0.42694935286923535,0.0688455483030259,-0.2999705841517683
-0.006399030788998235,0.3237185728827567,0.6172057685239284,0.841496720176319,0.9717037242300237,0.9933787911386573,0.9041168187927829,0.7138224667206301,0.4436111183031151,0.12346588209590775
0.013444699728945375,0.3224665340885215,0.6009057863217965,0.8212065029271111,0.9615664550359854,1.0080948126638345,0.9561868613208084,0.8109797111022055,0.5868438986598764,0.30596119605426053
-0.003998069765159819,0.33230993577980783,0.6285082480399302,0.849270846639954,0.9682685334263479,0.9713090779439549,0.8580298503831683,0.6419410705368372,0.3488145146904767,0.013609850930455821
-0.006078223559670511,0.30570391195503926,0.586169879499813,0.8071489843843245,0.9464455393701594,0.9900682543329864,0.9336355560090736,0.7828156840388698,0.5527573589737499,0.26656820735789616
-0.004643910200184181,0.3377067627591261,0.637963109012729,0.8592065835336569,0.9742338073494466,0.9689014066571564,0.8438650361249269,0.6144987617237201,0.30900471551437353,-0.035054546902957166
-0.005342432809807418,0.3409591846282542,0.6445319648921372,0.8679192192306601,0.9835580454314916,0.9771802093110812,0.8495726477689121,0.6164803716416848,0.3066637488043208,-0.04165012804575864
-0.008021651823099942,0.33649283754015663,0.6396094833521251,0.8649049250037717,0.9853070197136672,0.9863479084107465,0.8679025149406925,0.6442035755733403,0.3421313928226261,-0.002016178362525399
-0.010048296836483398,0.3096194458463059,0.59576368084779,0.818376505651661,0.9541125470912711,0.988737187092109,0.918619344909871,0.7511122680172784,0.5037823981571067,0.20256718126146336
0.0029584058196083225,0.35029680669521956,0.6563509988069894,0.8847437629118436,1.0083286201589385,1.0124164286803534,0.896521316657829,0.6744184324405978,0.3725066476073859,0.026670820042887268
-0.007240453501332442,0.3178646197462342,0.6089793095509821,0.8356669948123676,0.9742270261777672,1.0101726761750063,0.9397457554460947,0.7703095389358375,0.5195789208190741,0.21376828700344558
0.006903061358505356,0.3215127324359932,0.6050491698213587,0.829508167703213,0.9727204555960197,1.020541303383772,0.9682475619859761,0.8210041573298098,0.5933539631509566,0.30778143664855406
-0.003947489891276243,0.3378834378531574,0.639700324186068,0.8661730909658684,0.9907912912639989,0.9989673690033599,0.8897442489555476,0.6759073700436201,0.38248804755713484,0.04383335769071028
0.003374414380192212,0.3220585543049175,0.6070767396588276,0.8283195044288119,0.9624146504577006,0.9951962983407586,0.9232013781283859,0.7540354697963281,0.5055693459101193,0.2040510941251905
0.01233238653616037,0.36907056736147986,0.6788666644475064,0.9009555589671099,1.0061132540383555,0.9805023708966684,0.8274929671520661,0.5672190812381737,0.23392935600968898,-0.12851963519176796
7.364515177748605e-05,0.3784058865736969,0.7022532924204593,0.9249775624703178,1.0145034625675609,0.9579380816343913,0.7634275810125096,0.4589840397258808,0.08845134542885269,-0.29480890401919624
-0.022656990081131742,0.31354349860570385,0.610578901336354,0.8338466001151846,0.9573374161689376,0.9666655035863363,0.8607442031928622,0.651912631004392,0.364498254559931,0.03198290728113172
-0.005721806349799636,0.36068467622193245,0.6768327415720806,0.8993577055917779,0.997736766376911,0.9584756870130476,0.7869597426006426,0.5067150449975694,0.15618156621910095,-0.2165595088634432
0.008385531974679297,0.3172521336623069,0.5956426349804461,0.8160880353517399,0.9568368209802675,1.0040012031110734,0.9529274366133168,0.8086550085196795,0.5854193880427842,0.30524740209925344
0.010001495175032528,0.373402762817571,0.6870018689379455,0.9078217665997761,1.0056002933125356,0.9669374353329087,0.7971317264566113,0.5194541128630642,0.17195879687518803,-0.1977318838985342
0.011777829132111143,0.34623660573658566,0.6431027186927151,0.8690088632275436,0.9985635283339158,1.0172049644328174,0.9228379021331964,0.7260690573613842,0.4490149524376419,0.1228160522184461
0.0017633427363095851,0.345910615316635,0.6484219628992571,0.8726986942190447,0.9916071664784042,0.9907614913468484,0.8702639810295155,0.6446927702428774,0.34133811162655503,-0.0030992773645277514
-0.0027676197070243824,0.35513598894542747,0.6668437686882311,0.8921225424460815,1.0018948171792283,0.98199191422671,0.8349827685681472,0.5798423476998618,0.24950248842211453,-0.11339872668557335
-0.008541208710036009,0.3558537749165409,0.6706783915698151,0.8931055649151558,0.9928774782893623,0.9564216881028811,0.7886974473066185,0.512521074840655,0.16546214423820557,-0.20526728252307333
-0.004292012825644499,0.3402321972136294,0.6400300948406431,0.8561817608187303,0.96062627327577,0.9398045911987449,0.7964197962010479,0.549086177059377,0.22991271304843774,-0.1196653304742803
0.003726056691948008,0.3736170550638814,0.6916979564868839,0.913415629327949,1.0077143999541747,0.9613859760042612,0.7809195127885592,0.4915926866938684,0.13393108762605554,-0.24196814173183423
-0.014548598842138553,0.32800799056970775,0.6295864328861659,0.8541105697380151,0.9747218224531095,0.9769921350316968,0.8606499225570848,0.6396125593946974,0.34032152079624906,-0.0014206643040592607
-0.004400287031613644,0.31163086652250266,0.5950169603818805,0.8164850705114719,0.9531582128090643,0.9909184661811338,0.925865310974612,0.764718540827452,0.5241241283657913,0.22893474671600372
