a,b,c
0.9826135595416631,0.9519051984255268,-0.0008300783088794932
0.9933925044546975,0.9715573534383158,0.017104997958903273
0.9894687653922124,1.0693626826718257,0.011166537143741965
1.0023032781302401,1.084604752756994,0.005685222699797491
1.0003801279307354,1.0898634887787406,-0.014919008881912709
0.9990832108053856,1.0075673589606247,0.011181384016591306
0.9869861900848242,1.0861667516903104,0.0046226704742863955
0.992004582950186,1.0868476111056316,0.020252580845363764
0.9809367018957068,0.9997769488850323,-0.004304738376952209
1.0032314785077245,0.9986647793749646,-0.016682631625509578
0.9977634967713128,1.0842499746457799,0.009790555216381095
0.9987027657512261,0.9822868227182397,-0.009689446602614081
0.9899947826018817,1.0865726188699616,-0.01828354079949504
0.9852450118646603,1.0942582103253655,0.017358099562477306
0.9896955123317376,1.0993119694368334,0.01119532257313638
0.9916021101596215,0.912329181667746,0.011246159236281203
1.0064043781950396,1.0016635443145174,0.007001565852667277
0.9912209835090707,0.9132315381483788,-0.002842197147884918
0.9962722408411984,0.9601596322317556,0.005324920623325688
0.992041800057165,0.9122306134028736,0.01014717225855028
0.9980974424411064,1.0699587715771735,0.012688020701071218
0.9953477190002576,1.0045584176658102,-0.006363821419570452
1.018445835522332,0.9167221229701975,-0.017117013234959476
0.9847264950755065,1.0732076766776704,-0.007650689330106492
0.9924741765257759,1.0227628020593702,0.0033904898598976496
1.0159529934167266,1.028112143663055,-0.0112892611678695
0.9903082302396695,1.0768343250665515,0.01538358191272084
0.9858033772489334,0.9435887579768774,-0.012617963591090025
1.005764492871606,1.0358100262901224,-0.005834568888901675
1.0140520366076562,0.9947555733808691,-0.0036761880408957247
1.0029412612825481,0.9143350237112498,0.00790099659902513
0.9947354722142991,1.0747500304679052,0.01602284331825405
1.010242328844674,0.977104735061069,-0.0052274987051793495
1.0002076313300743,0.9851466275474942,-0.002651495923120409
0.9888213738926306,0.9553816863252095,0.0030822348902998843
1.0045073894421006,1.0964290264208625,-0.0004212312576416409
1.0027936646850188,0.9662703831601428,-0.014038385447171065
0.9996361229150706,1.004866046010238,-0.0016938944028673222
1.001504102087617,0.9328882546565093,-0.008447436043874821
0.9947455961030365,0.9483581948542691,0.01111475783175349
1.0109859951351354,1.0258906318648906,0.004516148109579054
1.0022558824217624,0.9120647290254116,-0.020132344109444564
1.006460802733111,0.9557335933067514,-0.011605253614038183
0.9969008084388788,1.026336162800566,0.0003275289855177966
1.0002213840571976,1.0524785686855904,0.023296287373975724
0.9913106201630811,0.915464863208748,0.007427112447168228
1.0049939780280195,0.9537511990164624,-0.002856259675237231
0.9942758218676855,0.9876590460378265,0.011021084627822149
1.0100477108554298,1.0951797533454444,-0.0033108261135694674
1.0023310078643526,0.9247237669229578,-0.015339939121454465
1.005105055679578,1.0123840619512983,-0.00397288304027978
0.9866502090167425,1.022121780712667,-0.002552167074283847
0.9871208051549751,1.0383567401854403,-0.007194538986677705
0.9942020204315192,1.0297398638062134,-0.0039136082942982
1.0207093307078108,1.0953922034865273,-0.0002931941828825656
0.998011287883999,1.0331831499712896,0.010336207063867241
0.9971998250047738,0.9523224468333069,-0.011707293479262915
1.006309274857378,0.9970689504651572,0.002272301205781279
1.006813034318623,0.9389370838851087,-0.009417861603242046
0.9969316838344436,0.9231658415779926,-0.014644201286624903
0.9748518688433505,1.0978490132338428,-0.004996785789062617
1.005057787165687,0.9587554227678854,-0.006399030788998234
0.9946877942152084,0.9049872189164858,0.013444699728945375
0.9886763057778867,0.9943307313722095,-0.003998069765159818
0.9963567421149225,0.9117711942535136,-0.006078223559670512
0.9916871093800675,1.0097626801840014,-0.00464391020018418
1.0014400809622426,1.0115430088605164,-0.0053424328098074176
1.0091265337505024,0.9981056757566026,-0.008021651823099942
1.0003281796141839,0.9318245550681971,-0.0100482968364834
1.022792393190995,0.9926196437819469,0.0029584058196083216
1.0188467811467066,0.9303987637755384,-0.007240453501332441
1.013663853964304,0.904072984845682,0.006903061358505356
1.01405232541611,0.9849960902235687,-0.003947489891276242
0.9937043364434186,0.9352727753705931,0.0033744143801922115
1.0000156185838909,1.0449834708216028,0.01233238653616037
1.0153936286687937,1.0937923705092094,7.364515177748605e-05
0.999691344132964,0.9825935366443641,-0.022656990081131746
1.006739892257347,1.0671595988355642,-0.005721806349799634
0.9956356095052882,0.9036260430669364,0.008385531974679297
0.9989084943301144,1.066682507657478,0.010001495175032528
1.0119323287069546,0.9650017323039007,0.011777829132111142
1.0047350117630651,1.0015405316577586,0.0017633427363095847
1.0126754001568483,1.0348437426771266,-0.002767619707024382
1.0052195008264515,1.0626993717604556,-0.008541208710036007
0.9721035175737173,1.0378676082219234,-0.004292012825644498
1.0061057733877428,1.0785263735121189,0.003726056691948008
1.0055772676197565,0.9958443073505336,-0.014548598842138553
0.9962479756412232,0.9247484217398955,-0.004400287031613643
1.0032237971854843,0.955502273638515,-0.007900569353313302
0.9953963460512233,1.014961733919872,0.0038846890459242533
0.9970882199097604,1.072508760082372,0.008694400120532134
1.0009435480017994,1.028542738455597,-0.010677764969182898
1.0003354174769736,0.9792171859919772,0.013564011696914848
1.0150307675183028,0.9029073938770736,0.007646093227415975
0.9940691765838656,1.0617775655312822,0.01924645818088739
0.9893429968518931,0.9445462560246534,0.007679455780906205
0.9891275567150868,0.9023962704596816,0.005742885913386109
1.0269227032888635,0.9867230731439258,0.007505800697405886
0.9932394402620349,0.9597319127943353,0.005259785114231012
1.0010090157227953,0.9729991043620209,-0.008420826756433835
0.9941409500171856,0.9386290189523026,-0.00828811053770691
0.9988393335599546,0.9658885585562049,0.002626965802152169
1.0032687842675945,0.9711355868021663,-0.008417969806650268
1.0068540136204611,0.9739914832277503,-0.010529180104652066
1.0004695212368424,0.9079450511831958,0.006951918056457594
0.9793068305781928,1.0831972850956104,-0.0015663247759903703
0.9937531150016472,0.9117417990029497,-0.0014540384887577118
0.9997806826338024,0.9372949064002332,0.011743269533095763
0.9968690479162879,0.9724610900381526,-0.0049311915238526745
0.9937479111705327,1.0242848056048761,0.0038607480475137254
1.0107102554052723,0.9848893067767813,-0.01811839144392904
1.0136830930745504,0.9169101286523665,0.006232429226352771
1.0074399609040279,1.0231679579680406,0.014147332851803576
0.9911382022956955,1.0994851454964472,0.008938599262384895
0.9970761671233482,1.0676264408387734,-0.00015302989825754007
0.9922032021397424,0.9929805648013181,-0.003153895788637484
1.0191989556916772,0.9680180629231403,-0.022491613423376976
0.9975489864366989,1.0253311689492886,0.017490758645936032
1.0113633517114375,0.9660381122718674,-0.005612476495107517
1.004750443701623,0.9372694393297113,0.00976452927829183
0.9986409521511317,0.9356015954100965,0.011819211451370718
0.9944213791361053,1.039177590745243,-0.005605086780380372
1.0071240175145637,1.033851907793201,-0.003003408543366282
1.0030923236502396,0.9676667828026305,0.013117435086584264
0.9918907209816444,0.9801691144989859,-0.020942375104671767
0.9905292187316727,0.9524682980348221,0.015617606593550382
1.0025032094083606,1.0182520207297192,0.009338839425905875
0.9960949806082108,1.0057933461681412,0.0038580370745371247
0.9957733927433852,0.9722858286442896,0.024253555899071914
1.014834655621281,0.9185116203989487,-0.003631934019095123
0.9864629239055298,1.0888115808285237,-0.012610229474412005
0.984157498346763,1.0333931072835751,0.020453948764848132
1.018854926870563,0.9377179519282641,0.013428909115929982
0.9991091859344717,1.0278206401491852,0.006431710419077683
1.0020560177712738,0.945057326178514,0.00974492177028359
1.007003320743013,0.9032280872611486,0.0022624765729727546
1.0072613348769186,0.963154908649599,-0.003455519114075009
0.9971403381526497,1.0236039459465454,-0.0029315309999176295
1.0156597965069512,0.962535380489846,0.0035724048220383367
1.0021346246505924,1.0730390379301267,-0.002903474647007773
0.999526885087033,0.9596262771880335,0.014200829376983191
0.9953097578608681,1.0351375662646078,-0.004114256305831477
0.995130165685314,1.0909385983204005,0.005612768445964113
0.9919302367365863,1.0780184225486935,0.015469780341759025
0.9996225970069488,0.9912472695152997,0.003604737274254209
0.995904729134697,1.0079473120201456,0.00027477037254150364
0.9957522326559837,1.0597527540453726,-0.007261045091575577
0.9922919168205586,0.9135052185799677,0.00290503668303869
1.0123221187057132,1.0953318816098185,-0.008022774550025829
0.9967719636319875,0.9701879568235003,0.0014271733177181004
0.966037025869452,1.036235638000593,0.015269766170464213
1.003756416873238,0.9332008558523683,-0.0011908137208893176
0.9939668056359442,0.9657863346301875,0.01765677138647471
0.9974703385529275,0.915722416167099,0.004897947391846939
1.0084230811185515,1.0537440264495292,-0.012149994504829663
1.0112928774946592,1.0162438031941692,0.0018315759135718041
1.0038361794966906,1.0646274191176723,-0.0023342938023324837
0.9960899135545276,1.0799311707071229,-0.009846410036147802
0.9939731027677594,1.0255365566793566,-0.0006747782404061481
1.0233002123588169,0.901956186742882,0.0052029857223830365
1.0001293123791548,0.9757923256629822,-0.0023110245900300514
0.980834338256976,1.0710297792966876,-0.0028343598860123636
0.9970048294322953,0.913760291934827,0.0069443203839576724
1.0075791887938663,1.0901864737690776,-0.015987541902663892
1.0020018871017524,0.915847306149712,-0.01892932421388677
1.002460072724437,0.9453007676677944,0.016461524504137938
0.9962999786090244,1.0964272172718157,0.01580114997184776
0.986413759766336,0.9907851464441901,-0.010455159996148895
1.008828817405962,1.0752902999171217,-0.003572250014968034
1.0043288071914487,1.0215590411022684,0.00720564684699254
0.997052885195642,0.9647634712122151,-0.006083766913714491
0.9978444290746638,0.967842316540541,0.01273427636684719
1.0087550730075538,1.0411001828707727,-0.0036677976465066126
1.0170172193500249,0.9985406866223852,0.01325153726798297
1.0019030810375686,1.0726105532215986,-0.006725416498540094
1.0009322640276865,0.9752569012959272,-0.01438247297705424
0.9883167476236436,1.0311386272847998,-0.01575415334942298
0.9903034485155627,1.0932103187933038,-0.010258444243650145
1.0033638437666783,1.0606743653173156,0.0031753798409263428
1.0043195776787641,1.0639836540384753,-0.0011293134245923008
1.0051410335644957,1.0030128196855643,0.0005084403389252754
0.9993525552110386,1.0185844710259688,0.0029705553890863852
0.9936917884202715,1.0555158092146597,-0.00830324082197996
0.9890915560753465,1.0383442927884863,-0.005261750614558325
0.9948578410000024,0.9888393186804819,-0.011269907858557134
0.9834320488544133,1.0093252560107542,0.003545616889463153
0.9996009424621052,1.013061180516048,-0.0026621985557660722
1.0103838793684183,0.9548945130407747,0.006304998922075788
1.0077436055129767,0.9717017369978661,0.0006678296376651035
0.9990821765782684,0.902274755294053,-0.006011453620722676
0.9901922805348721,1.0498544709246065,0.005407683088082515
0.9821338732354418,1.0698615513646073,0.0053110799709783045
1.0248409893412405,1.0147081828684352,-0.019057334223115854
0.9944864509531642,1.0147704181111497,-0.0013982880689741056
0.9934024324322881,0.9077918052478858,-0.01451410804856528
0.9918363113296964,1.0756947946523074,-0.001822392612521626
0.9920334311705267,1.061649523490217,-0.013655254837930187
0.9959171277870472,0.9590323365788738,-0.004374562758889551
0.9894118710249001,0.9156152142422912,-0.004588140799369359
0.9983734550521769,1.0408887292793854,-0.009368676588352057
0.9799805329673311,0.9608494410366294,-0.01944605379965532
1.0043177356298856,0.9837548241543674,-0.00828492733122875
0.9821008984949433,0.9276995779195795,0.004809526961092125
1.003996939019473,1.009694531089823,0.011908004721042875
0.9979358946420617,0.9445257791853178,0.0023717382218554107
0.9980423931076678,1.0998736395206972,-0.015374529964546135
0.9984627497898372,0.9631394283172678,-0.016095893183063762
1.0074284841803394,0.9901533185382023,-0.011384684597240218
1.0000690208162997,1.0850080190188922,-0.005949167697941551
1.0093102856217253,1.0781238103235133,-0.00368827236174851
0.9916160718011885,1.0436065122862408,0.001051806965167525
0.9968076776037466,1.0856755172423243,0.018645509980665022
1.005942995301626,0.9945042814675712,-0.00184057659722882
1.0097524655067267,1.0556033703316325,0.0011342358413072146
1.016644382356626,0.9905297172247651,0.0009482140907062977
0.9894072719675406,0.9123469833965066,-0.00042323365824666563
0.9981023303022113,0.941288506845536,0.0035896924872336664
0.9977867918404428,1.0989492588617644,0.01086224386758507
1.0030988289217124,1.0037706686977417,-0.003114214098596819
0.9947408835318474,0.9508022751541201,0.003176564008080968
0.9966437406358476,0.9486036419176003,0.025680111906572836
1.000098734962477,0.9397479635971352,0.014803573026916097
1.0132757539784574,1.071633430288939,-0.00944029437401128
1.0116729455785978,1.0035497546622,0.00533726413097814
0.9926121457866744,0.9977236438774494,0.010806109022149728
1.0073332674499944,0.9081526664769469,-0.010329516471865221
1.0088929516294514,0.9932817792343214,-0.012253823587506443
1.0056755370976869,1.0616530101699029,0.005114060519578924
1.0107048076893088,1.0531389793360115,0.013383242667425875
0.9898360557104823,1.0644236705697416,-0.006611540708507497
0.9913888166350602,1.0781307722099542,-0.028310663354048023
0.9961597085879182,0.997435969972542,-0.01065861427446947
0.9868448896816716,1.0803760755270855,0.0005140746225840385
1.013748069622867,1.0145995785632453,-0.0033872227868910103
0.9767557796507741,1.0948570478683206,0.005956745066101768
1.0027379977601945,0.9827040774942742,0.002239394423107583
0.9947730710904109,1.0357430105086167,0.0023980141795639193
1.0165644212482308,0.9397211077127604,0.026315762501844524
1.010828704117555,1.0141117169796274,-0.015556529233512273
1.000233295561812,0.98045324744643,0.00815013240662778
0.9862890908834563,0.9760248813168448,0.0060355849296541975
1.0074338505329514,0.990876592017483,-0.020574118050309696
0.9860564370139252,0.9579896395871401,0.00927136687015267
1.003641577885854,1.0145651983237964,0.003245103836527888
1.0116927414844452,0.9634224341904493,-0.015170442609274179
0.9931908264754303,0.9809356471124533,-0.005436932332290472
1.0139055381061686,1.0452278256755834,0.0028956782296733234
0.983516247916141,1.055051262040577,-0.0010958721346817461
1.0090215004524021,1.0970186442768126,-0.0062029088651004765
1.009727291186163,0.9080142531778996,0.006947592007920792
1.0056198299815267,0.9424046354122755,-0.0004601733292513085
0.9951213851487603,0.9932601366510485,0.010717636858555757
1.014737667930888,1.0892028543155365,0.008499974607710967
0.9880793604679181,1.0671925154377329,-0.004176585359270403
0.9928171428010274,1.0789426904570065,-0.004394188530883855
1.0111637826564566,1.0770658589041862,-0.0013819633818655903
1.0122382730847637,0.9004003646631912,-0.003208424816362297
1.0069008111103233,1.0798957953924413,-0.007755540953489872
1.0001245736995121,0.9156733386711489,-0.004194870603784035
0.9920209330831792,1.0069885036710826,-0.0062669361860487405
1.0047671715029076,1.0586640329103747,-0.008593758537429004
0.9934517579590494,0.9043175276816152,0.00770021180192228
0.9944148382378872,1.0338414677194994,0.007936798946722978
1.002900853572499,0.9949279392699448,-0.0028943064727894995
0.9869200068433596,0.922730110312885,0.0009042680307314967
1.0004789115056711,1.0012273904004672,0.015182182157624353
1.0038436927993315,1.040926037579048,-0.005182974906259633
1.0114276471149257,1.0927718699203366,-0.0005597378638815916
0.9906735960394677,0.9570414232903777,0.0036125633293053014
0.9895136552468158,0.991381203511575,0.008314356456424567
0.9933006633983413,1.0092339665999803,0.03606950729108766
0.9854500056648963,0.9205852012252322,-0.016291398594778964
1.011654265250094,1.0185991401983943,0.016394818763512543
0.9915280588880843,0.9445240501144091,0.006047078994560183
1.0139639512684464,1.0518691731631895,-0.0003063295732909653
0.9986330333421445,1.0773914788733152,-0.007391884718309524
0.9988205706138792,0.9141673441286258,-0.024472924854878723
1.0069227429351724,1.0165129960443549,0.009283935926989577
1.0005574909476753,0.9657064832781683,-0.005741995510347284
0.9950853802434297,0.9983316964566471,-0.002766285439426049
1.0001918129496075,0.9792034599707479,0.004333148815862781
1.0116712515846948,1.089768637852262,-0.00576331394052214
1.0055298326413535,1.0440593811148977,0.011233445258411565
1.01802463684279,1.0642703387643853,0.005986695068827834
1.003343219717092,0.9781544675397741,0.014171845765145403
1.009975689244654,1.0216730366613689,0.017417760921355954
1.0032936776572992,0.9918598583171236,0.0066275310870853995
0.9878489007395996,1.0583067853945711,-0.003134318952956412
1.0043209366515653,0.9493066130742098,-0.008445507015944577
0.9948626056165629,1.0955213045919259,0.007763230813923344
1.0007030019206808,1.0782235662836426,-0.002760729743541485
0.9883938015081557,0.9237789764618038,-0.011204116260501263
0.9987344544169441,1.090304098693882,-0.0005662047254689707
1.000291804303299,0.963906573942885,0.0037320137292800627
1.0020677745855562,0.9876028328817431,-0.00201442703968897
0.9959204288054564,0.936064024095053,-0.003461989184135565
0.985699573997907,0.9108522521442647,0.009395779367008196
1.0008826309297945,0.9993718036704452,0.007090360560343905
1.0046582808193771,0.9420477109251548,-0.005925811126993353
1.0066777269508234,0.9110211227887883,0.018592456908787528
1.0042625552101696,0.9177455912444318,-0.0021865390736315305
1.0116367697727784,0.9415820767856073,0.007014721952661546
0.9805004335705898,0.9726070135405946,0.01448306332768055
0.994090069964042,0.9630580033758679,-0.0060073613449548886
1.0038143822384613,0.9139314335443223,-0.012960553513508081
0.9763521667804832,0.9159571222423794,-0.015170186337952031
0.9968408753672652,1.0073464307965823,-0.021304664679656356
1.0114990901405057,0.9885776056986556,-0.0063243880015644745
1.007295600768516,1.0890305657083381,0.00632334744563329
1.0006905496322918,1.0452986146794752,-0.0031672743211230464
0.99886183557723,0.9440724302506368,-0.004328661469085984
0.9924965363163005,1.0162944206071767,-0.001831328554225062
1.01236147893025,0.9385271524890693,0.00448644455008982
1.0026932321502622,0.9940702763954298,0.02602139990636665
0.9870968524921129,1.050649846975729,0.0035130249673311193
0.9882972748954049,0.9099259285733051,0.00013142742106120813
0.9966686087096477,1.0755950223728485,-0.0004620594345218613
0.9970825341268488,0.9057103220628642,0.008569615335081627
1.0048855318532455,1.0984293024946372,1.127529760068785e-05
0.9776985766952868,1.052234891547893,0.006530155377095273
1.006679842737574,1.0783131670601576,0.006121221614244265
0.9925866667975773,0.9873590869690078,-0.003669601685497458
1.0054729040656563,1.0127137759701448,-0.00932135239745297
1.0065127575905548,1.0341968210496615,0.0008571698191348428
1.000953606920731,0.9195902010784073,8.723927908538949e-05
1.0025479892200142,0.9340939656575172,-0.00490046803725387
1.0060581158566417,0.9559799887609769,-0.006178404724202235
0.9795296308160328,1.0349234241034175,-0.009717040444404359
1.0293918214148539,0.9369379742078827,0.010521212673517378
1.0199070600038445,0.9141157810485264,0.007782826583384615
0.9980876738936018,1.0398515273621163,0.0056452029985442935
0.9947708516867195,0.9072522729101182,0.002367015001602527
0.9992516331057946,1.0509638167886577,0.005414695118724858
0.9999623731642977,1.0192625185488742,-0.0081540439012965
0.9939938227801965,0.9535670125279224,0.0008342029140408848
0.9950501965720999,1.083435089259119,0.004970918782455901
0.9871859438007875,0.9176644858692333,0.008783136982196986
1.004941007074109,0.9871209782435639,-0.000455088263916109
0.9949985550025648,0.9759961373318112,-0.0068133190859544215
1.0060595685788696,1.0274022019801605,0.01149393708573204
1.000750070937453,1.066693550164998,-0.004596300552413401
0.9893300978802291,1.0845066785519026,0.004544782202902574
1.008734538572807,0.9970250683676667,0.01841727237969232
0.9972502695488369,1.0806752577989442,-0.003976577089659546
1.0164409861594534,0.9393503591901919,-0.006329971218525076
0.994358979843649,0.929405754180623,0.0008095071587093129
1.007972560893776,0.9142994093177469,0.021990542824046465
0.9850600569904214,1.0048269952629458,0.004962096380057765
0.9949931043351574,1.085384950257895,0.0022577825854153966
1.004241580032128,1.0503924453173998,-0.009936432732919534
0.9920218957780848,1.0718646441071598,-0.017539501401951228
0.998798144727627,1.0891018791533433,0.005463681608424406
1.0008944887301243,1.0591172251724608,-0.014728616914754607
0.9995394606064609,0.9134972895399147,0.01646251420968804
1.0188099250538882,1.047316595310595,-0.000472579596482702
1.005749652357889,0.9671059711215484,-0.0023191089258966734
1.0073113004750007,1.004612912927282,0.012480083605740194
1.0065092787922343,0.952050097137494,0.005411681405098864
0.9960982589249042,1.0816301499923682,-0.006724543836198745
0.9929933124641747,0.9300683108823484,-0.008403635786053956
0.9993530012055688,1.0471713033892152,-0.010669970620927793
1.0063953266863128,0.9525803246621417,0.005403832188030991
0.9875322174848399,0.9804742701053003,-0.006480383848694287
0.9966441615614622,0.9200102216768626,0.009846866822219644
1.0010119705876699,0.9628022019188097,0.012556692790091101
1.0088235655484787,0.938877462085183,0.002443932019998677
1.0112236242329096,0.9704572142759881,-0.0018543350363094432
1.0049226356248915,0.9610570622384164,-0.009025060190905093
1.0035940621282928,1.0786770697157597,0.009034396512610246
1.0198808610251613,0.9450918727342664,0.002482832813888571
1.0112024787188738,0.9414137749487289,0.012970187241407258
0.9923947148949916,0.9209811638784198,0.003476894689245152
1.0020640708983188,1.0457180814275355,-0.00973642413148523
1.0118314933046906,1.0228727402329763,0.01291788320193286
1.00241470281906,1.090308851418596,0.0007967964323519614
0.9913154388390537,0.9299907320013833,-0.0079446385200744
0.9839176381066186,0.9990599302800298,-0.0015720309911450368
1.0013565062718046,0.9899496317892285,-0.01220719373832396
1.0060380427232973,1.0876467810474824,-0.016062113981814244
0.9976504455148563,1.0133781856841813,-0.009251671984416478
0.9846600489099246,0.9809143384706258,0.015570683454159788
1.000462816947796,1.01930334178974,0.012006925406136158
0.9992572380441702,0.9709246587468652,-0.0029731504884413455
1.0124248493223225,1.0674801266559728,0.013092529368735352
0.9988614558907464,1.0284245242360364,0.0081982374805122
0.992618835485866,1.0504835574074791,-0.0016688698451432658
0.9912816291355766,0.9399443851600255,0.010572748787780936
0.9906057461751625,0.9950125551605029,0.022549496771216822
1.0106651564234785,0.9557424120853921,0.005801293546504912
0.9878382376241036,1.0374007412611026,-0.012955536802538066
1.0050513166532216,0.931976355546526,0.005781017216208559
1.0006613814752916,1.0652514996079692,0.004356435455859827
1.0010196574282704,0.9061171928760289,0.001635427079137764
1.003671665814169,0.9466879885447761,0.007427271870839791
0.9991067526658998,1.0235554632127783,-0.013031209628751346
0.988172051587033,0.9308132455061737,-0.009328591088862687
1.0022810500243768,1.0867343872545447,0.012092613198824867
1.006881335257774,0.9859800279021513,-0.0021184109330575416
0.9960018295705162,1.0625409061695634,0.007158759865293607
1.0112450560406099,1.0896357477604457,0.004390609919629829
0.9929129728349084,1.050943935625603,0.0010657401297748384
0.9938300739113283,1.0987893643569793,0.028626226171391742
1.0091452437154773,1.0468908822741851,0.002065272726333366
0.9960248432752128,1.0653539753192374,-0.008755333545272729
0.995693297235098,0.9318789507470646,0.008218111424148002
1.0121600895222385,0.9397398579227604,-0.001565330096063043
0.9997298033429276,1.0046434782813467,0.0025708145684936786
0.9942843160964395,1.0254252390449763,0.008114576662398511
0.9888489466814433,0.926563380397951,0.017278164188004368
1.0038927546658347,0.9010045651197738,0.0057809506266732185
1.0097071605106047,0.9351738824507376,-0.0005579956824634705
0.9863162385605262,0.9700516735069452,0.0004552986240270197
1.0067216896350615,0.9339451199255346,0.007429763106049236
0.9936702930168684,1.0668047527309392,0.0031792184790670006
1.0003607192383122,0.9987308203937008,-0.0057911317463038275
1.0084422012026233,1.013983714672938,-0.005062146385225249
0.9886717414779057,0.9395510227572273,-0.014822554921549835
0.9932621374208525,1.0615592975053714,-0.0022376982329986874
1.0085740793661806,0.9707263314778757,0.0042805214686542905
0.9982377622108562,0.9325251142533468,-0.007515314143010804
0.9799426556241991,0.9112471850203333,-0.010607164154710011
1.0147584701819687,1.0377192203338335,0.01054914273752135
0.9976585843509054,1.0857358691368864,-0.0036165456930083136
0.9799096705726231,1.0173957824416082,0.0006668837866792816
1.0030358986187382,0.9525486018479454,0.002613886373390943
1.0034833296016572,1.0451280520752195,-0.0040070475061172875
1.008521874031453,1.0884241682213585,-0.022475910142716566
1.0022970096280317,1.0824115689131868,0.007107876595482005
1.0284215385131277,0.9929153903644427,-0.011818561183664282
1.0049713405131613,0.9108766089485062,0.005804077243560012
1.0031913022502117,1.0584793047163237,0.0183616297539755
0.9825642010035672,1.040304803202274,-0.0016293288084727258
1.0018790788007472,1.0029984412697044,-0.010187729009239038
1.0047700506741475,1.09874911611388,0.004065366781666139
0.989783955791373,0.9067932183818751,-0.0008599464134705921
0.9952262189286347,0.9802968682774982,-0.004714680352953763
0.9989272835628974,0.9114215158388427,-0.004145789913352953
1.0058586536715644,1.0850870790541491,-0.012747855319846513
0.9809917642519652,0.9845733240678607,-0.009637507040302428
1.0031513268611711,0.9993267024617227,-0.005879001420080344
1.0152643337939553,1.053958457983354,-0.006544622320890097
0.9949296938253964,1.0956133547119693,-0.0025805578685449914
0.9888218797371835,1.027400597454281,-0.0031988619301255797
1.0027874741128622,0.9182086721157356,0.008242202480437825
