COEF_VERT,COEF_G,FACADE,FOUNDATION,WEIGHT
0.982421875,1.8834019204389576,1.3184,8.182007496876302,1.0157776108189331
0.529296875,1.438957475994513,1.0384,9.039150354019158,1.088504883546206
0.779296875,2.772290809327846,1.2384,9.896293211162016,1.1612321562734786
0.654296875,2.327846364883402,1.4384,7.814660558100791,0.8012021036814426
0.904296875,1.0054869684499317,1.1584,8.671803415243648,0.8739293764087153
0.591796875,2.3388203017832647,1.3584,9.528946272386506,0.946656649135988
0.841796875,1.8943758573388203,1.0784,7.027488546438984,1.0193839218632608
0.716796875,1.449931412894376,1.2784,7.884631403581841,1.0921111945905335
0.966796875,2.783264746227709,1.4784000000000002,8.741774260724698,1.1648384673178065
0.560546875,1.7462277091906722,1.1984,9.598917117867554,0.8408715251690458
0.810546875,1.3017832647462275,1.3984,7.51728446480633,0.9135987978963186
0.685546875,2.635116598079561,1.0032,8.374427321949188,0.9863260706235912
0.935546875,2.1906721536351164,1.2032,9.231570179092046,1.059053343350864
0.623046875,1.1536351165980796,1.4032,7.14993752603082,1.1317806160781367
0.873046875,2.486968449931413,1.1232,8.007080383173678,0.8078136739293764
0.748046875,2.0425240054869684,1.3232,8.864223240316534,0.8805409466566492
0.998046875,1.598079561042524,1.0432,9.721366097459391,0.953268219383922
0.5009765625,2.9314128943758573,1.2432,7.639733444398168,1.0259954921111945
0.7509765625,1.6968449931412894,1.4432,8.496876301541025,1.0987227648384672
0.6259765625,1.252400548696845,1.1632,9.35401915868388,1.17145003756574
0.8759765625,2.585733882030178,1.3632,7.2723865056226575,0.8474830954169797
0.5634765625,2.1412894375857343,1.0832,8.129529362765513,0.9202103681442524
0.8134765625,1.1042524005486969,1.2832,8.986672219908371,0.9929376408715253
0.6884765625,2.43758573388203,1.4832,9.843815077051229,1.065664913598798
0.9384765625,1.9931412894375855,1.1072,7.762182423990004,1.1383921863260706
0.5322265625,1.5486968449931413,1.3072,8.619325281132861,0.8144252441773103
0.7822265625,2.882030178326475,1.0272,9.47646813827572,0.8871525169045831
0.6572265625,1.8449931412894376,1.2272,7.394835485214494,0.9598797896318558
0.9072265625,1.4005486968449932,1.4272,8.25197834235735,1.0326070623591284
0.5947265625,2.733882030178326,1.1472,9.109121199500208,1.105334335086401
0.8447265625,2.2894375857338822,1.3472,9.966264056643066,1.178061607813674
0.7197265625,1.0548696844993142,1.0672,7.464806330695543,0.8540946656649137
0.9697265625,2.388203017832647,1.2672,8.3219491878384,0.9268219383921864
0.5166015625,1.943758573388203,1.4672,9.179092044981257,0.999549211119459
0.7666015625,1.4993141289437586,1.1872,7.097459391920033,1.0722764838467318
0.6416015625,2.832647462277092,1.3872,7.954602249062891,1.1450037565740043
0.8916015625,1.7956104252400549,1.0112,8.811745106205748,0.8210368144252442
0.5791015625,1.3511659807956105,1.2112,9.668887963348604,0.893764087152517
0.8291015625,2.6844993141289435,1.4112,7.587255310287379,0.9664913598797896
0.7041015625,2.2400548696844997,1.1312,8.444398167430236,1.0392186326070625
0.9541015625,1.2030178326474623,1.3312,9.301541024573094,1.111945905334335
0.5478515625,2.536351165980796,1.0512,7.21990837151187,1.1846731780616078
0.7978515625,2.091906721536352,1.2512,8.077051228654728,0.8607062359128476
0.6728515625,1.6474622770919067,1.4512,8.934194085797584,0.9334335086401202
0.9228515625,2.98079561042524,1.1712,9.791336942940442,1.006160781367393
0.6103515625,1.680384087791495,1.3712,7.709704289879217,1.0788880540946657
0.8603515625,1.2359396433470506,1.0912,8.566847147022074,1.1516153268219385
0.7353515625,2.569272976680384,1.2912,9.423990004164931,0.8276483846731781
0.9853515625,2.12482853223594,1.4912,7.342357351103707,0.9003756574004508
0.5087890625,1.0877914951989025,1.1152,8.199500208246564,0.9731029301277236
0.7587890625,2.421124828532236,1.3152,9.05664306538942,1.0458302028549962
0.6337890625,1.9766803840877916,1.0352,9.913785922532275,1.118557475582269
0.8837890625,1.5322359396433471,1.2352,7.832153269471053,1.1912847483095417
0.5712890625,2.86556927297668,1.4352,8.689296126613911,0.8673178061607814
0.8212890625,1.8285322359396436,1.1552,9.546438983756769,0.940045078888054
0.6962890625,1.3840877914951988,1.3552,7.044981257809246,1.0127723516153269
0.9462890625,2.7174211248285323,1.0752,7.902124114952103,1.0854996243425994
0.5400390625,2.272976680384088,1.2752,8.759266972094961,1.158226897069872
0.7900390625,1.0384087791495198,1.4752,9.616409829237815,0.8342599549211119
0.6650390625,2.371742112482853,1.1952,7.534777176176593,0.9069872276483848
0.9150390625,1.9272976680384089,1.3952,8.391920033319451,0.9797145003756574
0.6025390625,1.4828532235939642,1.0192,9.249062890462309,1.05244177310293
0.8525390625,2.8161865569272977,1.2192,7.167430237401083,1.1251690458302028
0.7275390625,1.7791495198902605,1.4192,8.024573094543939,1.1978963185574756
0.9775390625,1.3347050754458163,1.1392,8.881715951686797,0.8378662659654396
0.5244140625,2.6680384087791493,1.3392,9.738858808829654,0.9105935386927124
0.7744140625,2.223593964334705,1.0592,7.65722615576843,0.983320811419985
0.6494140625,1.186556927297668,1.2592,8.514369012911287,1.0560480841472577
0.8994140625,2.5198902606310014,1.4592,9.371511870054144,1.1287753568745305
0.5869140625,2.0754458161865568,1.1792,7.28987921699292,0.8048084147257701
0.8369140625,1.6310013717421126,1.3792,8.147022074135776,0.8775356874530429
0.7119140625,2.9643347050754456,1.0992,9.004164931278634,0.9502629601803156
0.9619140625,1.729766803840878,1.2992,9.861307788421492,1.0229902329075882
0.5556640625,1.2853223593964334,1.4992,7.779675135360266,1.095717505634861
0.8056640625,2.6186556927297664,1.10016,8.636817992503124,1.1684447783621337
0.6806640625,2.174211248285322,1.30016,9.49396084964598,0.8444778362133735
0.9306640625,1.1371742112482852,1.02016,7.412328196584756,0.917205108940646
0.6181640625,2.4705075445816185,1.22016,8.269471053727614,0.9899323816679187
0.8681640625,2.0260631001371743,1.42016,9.126613910870471,1.0626596543951916
0.7431640625,1.5816186556927296,1.14016,9.983756768013327,1.1353869271224644
0.9931640625,2.914951989026063,1.34016,7.482299042065806,0.811419984973704
0.5048828125,1.877914951989026,1.06016,8.339441899208662,0.8841472577009767
0.7548828125,1.4334705075445815,1.26016,9.19658475635152,0.9568745304282494
0.6298828125,2.7668038408779148,1.46016,7.114952103290296,1.029601803155522
0.8798828125,2.3223593964334706,1.18016,7.972094960433153,1.1023290758827948
0.5673828125,1.0219478737997256,1.38016,8.82923781757601,1.1750563486100676
0.8173828125,2.355281207133059,1.00416,9.686380674718867,0.8510894064613073
0.6923828125,1.910836762688615,1.20416,7.604748021657643,0.92381667918858
0.9423828125,1.46639231824417,1.40416,8.4618908788005,0.9965439519158528
0.5361328125,2.7997256515775035,1.12416,9.319033735943355,1.0692712246431255
0.7861328125,1.7626886145404663,1.32416,7.237401082882132,1.1419984973703985
0.6611328125,1.318244170096022,1.04416,8.09454394002499,0.818031555221638
0.9111328125,2.6515775034293547,1.24416,8.951686797167847,0.8907588279489106
0.5986328125,2.207133058984911,1.44416,9.808829654310705,0.9634861006761832
0.8486328125,1.1700960219478738,1.16416,7.727197001249479,1.036213373403456
0.7236328125,2.503429355281207,1.36416,8.584339858392337,1.1089406461307287
0.9736328125,2.0589849108367626,1.08416,9.441482715535194,1.1816679188580017
0.5205078125,1.6145404663923184,1.28416,7.359850062473969,0.8577009767092412
0.7705078125,2.9478737997256514,1.48416,8.216992919616827,0.930428249436514
0.6455078125,1.7133058984910838,1.10816,9.074135776759682,1.003155522163787
0.8955078125,1.2688614540466392,1.30816,9.93127863390254,1.0758827948910592
0.5830078125,2.6021947873799727,1.02816,7.849645980841316,1.148610067618332
0.8330078125,2.157750342935528,1.22816,8.706788837984174,0.8246431254695717
0.7080078125,1.120713305898491,1.42816,9.56393169512703,0.8973703981968445
0.9580078125,2.4540466392318248,1.14816,7.00249895876718,0.9700976709241173
0.5517578125,2.00960219478738,1.34816,7.859641815910037,1.04282494365139
0.8017578125,1.5651577503429357,1.06816,8.716784673052894,1.1155522163786626
0.6767578125,2.8984910836762685,1.26816,9.573927530195752,1.1882794891059354
0.9267578125,1.861454046639232,1.46816,7.492294877134527,0.8643125469571751
0.6142578125,1.417009602194787,1.18816,8.349437734277384,0.9370398196844478
0.8642578125,2.7503429355281206,1.38816,9.20658059142024,1.0097670924117206
0.7392578125,2.305898491083676,1.01216,7.124947938359017,1.082494365138993
0.9892578125,1.0713305898491083,1.21216,7.982090795501874,1.155221637866266
0.5126953125,2.404663923182442,1.41216,8.839233652644731,0.8312546957175057
0.7626953125,1.9602194787379967,1.13216,9.696376509787587,0.9039819684447784
0.6376953125,1.515775034293553,1.33216,7.614743856726364,0.976709241172051
0.8876953125,2.849108367626886,1.05216,8.471886713869221,1.0494365138993238
0.5751953125,1.8120713305898493,1.25216,9.32902957101208,1.1221637866265963
0.8251953125,1.3676268861454046,1.45216,7.247396917950854,1.1948910593538693
0.7001953125,2.7009602194787377,1.17216,8.104539775093711,0.870924117205109
0.9501953125,2.256515775034293,1.37216,8.961682632236569,0.9436513899323816
0.5439453125,1.2194787379972565,1.09216,9.818825489379424,1.0163786626596545
0.7939453125,2.5528120713305897,1.29216,7.737192836318201,1.089105935386927
0.6689453125,2.108367626886145,1.4921600000000002,8.594335693461058,1.1618332081141998
0.9189453125,1.663923182441701,1.11616,9.451478550603914,0.8018031555221639
0.6064453125,2.9972565157750344,1.31616,7.369845897542691,0.8745304282494366
0.8564453125,1.667581161408322,1.03616,8.226988754685548,0.9472577009767092
0.7314453125,1.2231367169638774,1.23616,9.084131611828404,1.019984973703982
0.9814453125,2.556470050297211,1.43616,9.941274468971262,1.0927122464312546
0.5283203125,2.112025605852766,1.15616,7.43981674302374,1.1654395191585274
0.7783203125,1.0749885688157292,1.35616,8.296959600166597,0.8414725770097671
0.6533203125,2.408321902149063,1.07616,9.154102457309454,0.9141998497370398
0.9033203125,1.9638774577046183,1.27616,7.07246980424823,0.9869271224643126
0.5908203125,1.5194330132601737,1.47616,7.9296126613910864,1.059654395191585
0.8408203125,2.8527663465935067,1.19616,8.786755518533944,1.132381667918858
0.7158203125,1.81572930955647,1.39616,9.643898375676802,0.8084147257700978
0.9658203125,1.3712848651120255,1.00096,7.562265722615576,0.8811419984973704
0.5595703125,2.704618198445359,1.20096,8.419408579758434,0.9538692712246432
0.8095703125,2.2601737540009146,1.40096,9.276551436901292,1.0265965439519158
0.6845703125,1.0256058527663463,1.12096,7.194918783840067,1.0993238166791883
